osm_id,nome,cognome,data_nascita,cod_fisc
3256,Vittoria,Valentini,1968-10-11 21:17:17.148239,VLNTNVTTR68R11E258
3257,Marcello,Villa,1976-03-21 21:17:17.148239,VLLMRCLL76C61E259
3258,Vittoria,Amato,1977-10-25 21:17:17.148239,MTVTTR77R25E261
3259,Marco,Barbieri,1969-12-26 21:17:17.148239,BRBRMRC69T66E263
3260,Vittoria,Basile,1965-06-23 21:17:17.148239,BSLVTTR65H23E264
3261,Mario,Bernardi,1982-07-16 21:17:17.148239,BRNRDMR82L16E266
3262,Vittoria,Caputo,1976-01-23 21:17:17.148239,CPTVTTR76A23E269
3263,Massimiliano,Carbone,1996-02-07 21:17:17.148239,CRBNMSSMLN96B47E270
3264,Vittoria,Conti,1974-09-04 21:17:17.148239,CNTVTTR74P4E271
3265,Massimo,Coppola,1993-04-23 21:17:17.148239,CPPLMSSM93D63E272
3266,Vittoria,Damico,1978-07-20 21:17:17.148239,DMCVTTR78L60E273
3267,Mauro,De Angelis,2005-08-04 21:17:17.148239,DNGLSMR05M4E280
3268,Vittoria,De Rosa,1971-05-15 21:17:17.148239,DRSVTTR71E15E281
3269,Michele,De Luca,1969-01-05 21:17:17.148239,DLCMCHL69A45E282
3270,Vittoria,D'Angelo,1987-12-07 21:17:17.148239,DNGLVTTR87T47E283
3271,Niccolò,D'Amico,1964-12-27 21:17:17.148239,DMCNCCL64T67E284
3272,Vittoria,D'Amore,1999-09-06 21:17:17.148239,DMRVTTR99P46E285
3273,Nicola,De Santis,1970-08-06 21:17:17.148239,DSNTSNCL70M46E287
3274,Vittoria,Donati,2004-03-29 21:17:17.148239,DNTVTTR04C69E288
3275,Orazio,Farina,1976-06-24 21:17:17.148239,FRNRZ76H24E289
3276,Vittoria,Ferraro,1965-12-22 21:17:17.148239,FRRRVTTR65T22E290
3277,Ottavio,Ferro,1967-07-19 21:17:17.148239,FRRTTV67L19E291
3278,Vittoria,Fontana,1990-11-30 21:17:17.148239,FNTNVTTR90S30E292
3279,Paolo,Gallo,1982-10-22 21:17:17.148239,GLLPL82R62E295
3280,Vittoria,Gatti,1972-03-14 21:17:17.148239,GTTVTTR72C54E297
3281,Pasquale,Giordano,1976-10-28 21:17:17.148239,GRDNPSQL76R68E299
3282,Vittoria,Grassi,1971-11-29 21:17:17.148239,GRSSVTTR71S29E301
3283,Piero,Greco,1973-06-08 21:17:17.148239,GRCPR73H48E304
3284,Vittoria,Guerra,1965-12-17 21:17:17.148239,GRRVTTR65T57E305
3285,Pietro,Lombardo,1979-11-28 21:17:17.148239,LMBRDPTR79S68E306
3286,Vittoria,Longo,1972-01-31 21:17:17.148239,LNGVTTR72A71E307
3287,Raffaele,Marino,1994-05-09 21:17:17.148239,MRNRFFL94E9E309
3288,Vittoria,Martini,1978-11-26 21:17:17.148239,MRTNVTTR78S66E310
3289,Raimondo,Martinelli,1966-09-04 21:17:17.148239,MRTNLLRMND66P44E311
3290,Vittoria,Mariani,1967-05-02 21:17:17.148239,MRNVTTR67E42E313
3291,Renato,Mazzola,2005-01-11 21:17:17.148239,MZZLRNT05A51E314
3292,Vittoria,Mazzoli,2003-06-11 21:17:17.148239,MZZLVTTR03H51E317
3293,Riccardo,Messina,1967-02-08 21:17:17.148239,MSSNRCCRD67B48E323
3294,Vittoria,Montagna,1998-03-20 21:17:17.148239,MNTGNVTTR98C60E325
3295,Roberto,Montanari,1991-02-28 21:17:17.148239,MNTNRRBRT91B68E326
3296,Vittoria,Napolitano,1968-05-17 21:17:17.148239,NPLTNVTTR68E17E327
3297,Rocco,Pagano,2003-12-10 21:17:17.148239,PGNRCC03T10E328
3298,Vittoria,Pellegrini,1990-05-21 21:17:17.148239,PLLGRNVTTR90E61E329
3299,Rodolfo,Piazza,1995-08-30 21:17:17.148239,PZZRDLF95M70E330
3300,Vittoria,Pinto,1987-01-28 21:17:17.148239,PNTVTTR87A68E332
3301,Rocco,Pugliese,1992-06-27 21:17:17.148239,PGLSRCC92H27E333
3302,Vittoria,Riva,1973-01-06 21:17:17.148239,RVVTTR73A46E334
3303,Rolando,Rizzi,1993-02-12 21:17:17.148239,RZZRLND93B12E335
3304,Vittoria,Rizzo,1993-07-09 21:17:17.148239,RZZVTTR93L9E336
3305,Romano,Romano,1977-06-03 21:17:17.148239,RMNRMN77H43E337
3306,Vittoria,Rossetti,1990-07-18 21:17:17.148239,RSSTTVTTR90L58E338
3307,Romeo,Ruggiero,1979-01-07 21:17:17.148239,RGGRRM79A47E341
3308,Vittoria,Russo,1969-05-30 21:17:17.148239,RSSVTTR69E30E348
3309,Romualdo,Sacco,1975-01-08 21:17:17.148239,SCCRMLD75A48E343
3310,Vittoria,Sartori,1974-01-10 21:17:17.148239,SRTRVTTR74A10E340
3311,Rosario,Serra,1996-08-27 21:17:17.148239,SRRRSR96M27E351
3312,Vittoria,Silvestri,1988-11-09 21:17:17.148239,SLVSTRVTTR88S9E349
3313,Ruggero,Sorrentino,2005-09-18 21:17:17.148239,SRRNTNRGGR05P58E350
3314,Vittoria,Testa,2003-08-03 21:17:17.148239,TSTVTTR03M43E339
3315,Salvatore,Valentini,1992-08-08 21:17:17.148239,VLNTNSLVTR92M48E353
3316,Vittoria,Villa,1981-07-23 21:17:17.148239,VLLVTTR81L63E356
3317,Samuele,Vitale,1979-07-13 21:17:17.148239,VTLSML79L13E358
3318,Vittoria,Amato,1981-09-14 21:17:17.148239,MTVTTR81P14E360
3319,Sandro,Barbieri,1988-03-13 21:17:17.148239,BRBRSNDR88C13E354
3320,Vittoria,Basile,1989-09-30 21:17:17.148239,BSLVTTR89P70E345
3321,Santino,Bernardi,1986-09-29 21:17:17.148239,BRNRDSNTN86P69E346
3322,Vittoria,Caputo,1979-06-20 21:17:17.148239,CPTVTTR79H60E363
3323,Santo,Carbone,1970-06-12 21:17:17.148239,CRBNSNT70H52E364
3324,Vittoria,Conti,1987-11-12 21:17:17.148239,CNTVTTR87S52E365
3325,Sebastiano,Coppola,1964-03-21 21:17:17.148239,CPPLSBSTN64C21E366
3326,Vittoria,Damico,1971-09-16 21:17:17.148239,DMCVTTR71P16E367
3327,Secondo,De Angelis,1982-01-03 21:17:17.148239,DNGLSSCND82A43E368
3328,Vittoria,De Rosa,1985-03-04 21:17:17.148239,DRSVTTR85C4E369
3329,Sergio,De Luca,1985-08-26 21:17:17.148239,DLCSRG85M26E370
3330,Vittoria,D'Angelo,1991-04-22 21:17:17.148239,DNGLVTTR91D62E371
3331,Silvano,D'Amico,1969-05-14 21:17:17.148239,DMCSLVN69E54E373
3332,Vittoria,D'Amore,1969-03-29 21:17:17.148239,DMRVTTR69C69E374
3333,Silverio,De Santis,2005-05-28 21:17:17.148239,DSNTSSLVR05E68E375
3334,Vittoria,Donati,1980-08-26 21:17:17.148239,DNTVTTR80M26E376
3335,Siro,Farina,1977-07-21 21:17:17.148239,FRNSR77L21E377
3336,Vittoria,Ferraro,1992-06-06 21:17:17.148239,FRRRVTTR92H6E379
3337,Stefano,Ferro,1975-09-18 21:17:17.148239,FRRSTFN75P58E380
3338,Vittoria,Fontana,1965-03-20 21:17:17.148239,FNTNVTTR65C60E274
3339,Taddeo,Gallo,1973-11-05 21:17:17.148239,GLLTDD73S5E381
3340,Vittoria,Gatti,1987-01-07 21:17:17.148239,GTTVTTR87A7E382
3341,Terenzio,Giordano,2004-10-22 21:17:17.148239,GRDNTRNZ04R62E386
3342,Vittoria,Grassi,1979-01-25 21:17:17.148239,GRSSVTTR79A65E387
3343,Tiberio,Greco,1991-08-11 21:17:17.148239,GRCTBR91M51E388
3344,Vittoria,Guerra,1985-07-15 21:17:17.148239,GRRVTTR85L55C388
3345,Tiburzio,Lombardo,1980-11-23 21:17:17.148239,LMBRDTBRZ80S23E320
3346,Vittoria,Longo,1988-11-01 21:17:17.148239,LNGVTTR88S1E321
3347,Timoteo,Marino,1989-06-18 21:17:17.148239,MRNTMT89H18E389
3348,Vittoria,Martini,2005-10-05 21:17:17.148239,MRTNVTTR05R5E390
3349,Tito,Martinelli,1973-06-05 21:17:17.148239,MRTNLLTT73H45E391
3350,Vittoria,Mariani,1983-05-18 21:17:17.148239,MRNVTTR83E18A345
3351,Tommaso,Mazzola,1969-01-10 21:17:17.148239,MZZLTMMS69A10E394
3352,Vittoria,Mazzoli,1987-07-13 21:17:17.148239,MZZLVTTR87L53E423
3353,Tonino,Messina,1988-06-24 21:17:17.148239,MSSNTNN88H64E425
3354,Vittoria,Montagna,1999-09-04 21:17:17.148239,MNTGNVTTR99P4A308
3355,Ubaldo,Montanari,1974-11-10 21:17:17.148239,MNTNRBLD74S50E430
3356,Vittoria,Napolitano,1995-06-03 21:17:17.148239,NPLTNVTTR95H43E458
3357,Uberto,Pagano,2001-08-21 21:17:17.148239,PGNBRT01M21E463
3358,Vittoria,Pellegrini,2000-08-22 21:17:17.148239,PLLGRNVTTR00M22E470
3359,Ugo,Piazza,2000-12-14 21:17:17.148239,PZZG00T54E490
3360,Vittoria,Pinto,2001-07-07 21:17:17.148239,PNTVTTR01L7E491
3361,Ulisse,Pugliese,1997-03-12 21:17:17.148239,PGLSLSS97C52M348
3362,Vittoria,Riva,1988-12-25 21:17:17.148239,RVVTTR88T65E392
3363,Urbano,Rizzi,2001-05-23 21:17:17.148239,RZZRBN01E63E393
3364,Vittoria,Rizzo,2005-09-13 21:17:17.161291,RZZVTTR05P53E395
3365,Valentino,Romano,1978-04-18 21:17:17.161291,RMNVLNTN78D18E396
3366,Vittoria,Rossetti,1990-10-13 21:17:17.161291,RSSTTVTTR90R13E397
3367,Valerio,Ruggiero,2002-01-24 21:17:17.161291,RGGRVLR02A24E398
3368,Vittoria,Russo,1995-04-04 21:17:17.161291,RSSVTTR95D4E400
3369,Vanni,Sacco,2005-08-16 21:17:17.161291,SCCVNN05M16M212
3370,Vittoria,Sartori,1981-09-16 21:17:17.161291,SRTRVTTR81P16E401
3371,Vincenzo,Serra,1969-07-19 21:17:17.161291,SRRVNCNZ69L19E402
3372,Vittoria,Silvestri,1995-12-08 21:17:17.161291,SLVSTRVTTR95T48E403
3373,Vitale,Sorrentino,1997-01-05 21:17:17.161291,SRRNTNVTL97A5E405
3374,Vittoria,Testa,1977-07-07 21:17:17.161291,TSTVTTR77L47E406
3375,Vittorio,Valentini,1967-11-14 21:17:17.161291,VLNTNVTTR67S14E407
3376,Vittoria,Villa,1970-01-17 21:17:17.161291,VLLVTTR70A57E409
3377,Vittore,Vitale,2003-11-19 21:17:17.161291,VTLVTTR03S19E410
3378,Vittoria,Amato,1965-10-30 21:17:17.161291,MTVTTR65R70E412
3379,Zaccheo,Barbieri,1971-09-08 21:17:17.161291,BRBRZCCH71P48E414
3380,Vittoria,Basile,1995-07-25 21:17:17.161291,BSLVTTR95L25E415
3381,Zaccaria,Bernardi,1966-04-06 21:17:17.161291,BRNRDZCCR66D46E416
3382,Vittoria,Caputo,1990-12-02 21:17:17.161291,CPTVTTR90T2E417
3383,Nicola,Carbone,1981-01-01 21:17:17.161291,CRBNNCL81A1E419
3384,Vittoria,Conti,1998-11-05 21:17:17.161291,CNTVTTR98S5E420
3385,Orazio,Coppola,1976-09-16 21:17:17.161291,CPPLRZ76P16E421
3386,Vittoria,Damico,1986-07-24 21:17:17.161291,DMCVTTR86L24E413
3387,Ottavio,De Angelis,1996-11-08 21:17:17.161291,DNGLSTTV96S8E422
3388,Vittoria,De Rosa,1999-08-27 21:17:17.161291,DRSVTTR99M67E424
3389,Paolo,De Luca,1985-10-10 21:17:17.161291,DLCPL85R50E426
3390,Vittoria,D'Angelo,1983-02-27 21:17:17.161291,DNGLVTTR83B67E428
3391,Pasquale,D'Amico,1971-05-15 21:17:17.161291,DMCPSQL71E55M208
3392,Vittoria,D'Amore,1994-10-05 21:17:17.161291,DMRVTTR94R45E429
3393,Piero,De Santis,1993-12-05 21:17:17.161291,DSNTSPR93T45E431
3394,Vittoria,Donati,1997-09-07 21:17:17.161291,DNTVTTR97P47E432
3395,Pietro,Farina,1988-11-05 21:17:17.161291,FRNPTR88S45E433
3396,Vittoria,Ferraro,2002-03-20 21:17:17.161291,FRRRVTTR02C60E434
3397,Raffaele,Ferro,1982-01-28 21:17:17.161291,FRRRFFL82A28E435
3398,Vittoria,Fontana,1979-01-01 21:17:17.161291,FNTNVTTR79A1E436
3399,Raimondo,Gallo,1970-11-29 21:17:17.161291,GLLRMND70S29E437
3400,Vittoria,Gatti,1984-11-06 21:17:17.161291,GTTVTTR84S6E438
3401,Renato,Giordano,1998-06-29 21:17:17.161291,GRDNRNT98H69E439
3402,Vittoria,Grassi,1966-11-20 21:17:17.161291,GRSSVTTR66S60E441
3403,Riccardo,Greco,1981-12-30 21:17:17.161291,GRCRCCRD81T70C767
3404,Vittoria,Guerra,1985-07-31 21:17:17.161291,GRRVTTR85L31E443
3405,Roberto,Lombardo,1972-06-05 21:17:17.161291,LMBRDRBRT72H5E445
3406,Vittoria,Bianchi,1987-07-24 21:17:17.161291,BNCHVTTR87L24E447
3407,Rocco,Romano,1964-05-10 21:17:17.161291,RMNRCC64E50E448
3408,Vittoria,Colombo,1973-08-02 21:17:17.161291,CLMBVTTR73M2E450
3409,Rodolfo,Ricci,1969-06-08 21:17:17.161291,RCCRDLF69H48E451
3410,Vittoria,Marino,1964-07-06 21:17:17.161291,MRNVTTR64L6E454
3411,Rocco,Greco,1970-09-01 21:17:17.161291,GRCRCC70P1M207
3412,Vittoria,Bruno,1982-07-20 21:17:17.161291,BRNVTTR82L20E456
3413,Rolando,Gallo,1980-12-11 21:17:17.161291,GLLRLND80T11E464
3414,Vittoria,Conti,1993-10-18 21:17:17.161291,CNTVTTR93R58E457
3415,Romano,De Luca,1978-07-17 21:17:17.161291,DLCRMN78L57E459
3416,Vittoria,Costa,1995-12-04 21:17:17.161291,CSTVTTR95T44E462
3417,Romeo,Mancini,1987-08-09 21:17:17.161291,MNCNRM87M49E465
3418,Vittoria,Rizzo,1995-11-11 21:17:17.161291,RZZVTTR95S51E466
3419,Romualdo,Lombardi,1985-11-13 21:17:17.161291,LMBRDRMLD85S13E467
3420,Vittoria,Moretti,1995-04-22 21:17:17.161291,MRTTVTTR95D22M392
3421,Rosario,Barbieri,1964-03-05 21:17:17.161291,BRBRRSR64C5E469
3422,Vittoria,Fontana,2001-09-19 21:17:17.161291,FNTNVTTR01P19E471
3423,Ruggero,Santoro,1998-09-08 21:17:17.161291,SNTRRGGR98P8E472
3424,Vittoria,Mariani,1969-11-26 21:17:17.161291,MRNVTTR69S26E473
3425,Salvatore,Rinaldi,2003-06-30 21:17:17.161291,RNLDSLVTR03H70E474
3426,Vittoria,Ferrara,2003-10-22 21:17:17.161291,FRRRVTTR03R62E475
3427,Samuele,Martini,1989-11-10 21:17:17.161291,MRTNSML89S50E476
3428,Vittoria,Leone,1982-06-02 21:17:17.161291,LNVTTR82H2E480
3429,Sandro,Gatti,1995-10-22 21:17:17.161291,GTTSNDR95R22E479
3430,Vittoria,Benedetti,1980-01-21 21:17:17.161291,BNDTTVTTR80A21E481
3431,Santino,Sartori,1980-03-14 21:17:17.161291,SRTRSNTN80C14E482
3432,Vittoria,Monti,2004-06-17 21:17:17.161291,MNTVTTR04H57E483
3433,Santo,Villa,1978-03-01 21:17:17.161291,VLLSNT78C1E484
3434,Vittoria,Amato,1974-04-30 21:17:17.161291,MTVTTR74D70E485
3435,Sebastiano,Marini,1980-09-05 21:17:17.161291,MRNSBSTN80P45E486
3436,Vittoria,De Santis,1989-03-24 21:17:17.161291,DSNTSVTTR89C24E487
3437,Secondo,Palumbo,1971-12-31 21:17:17.161291,PLMBSCND71T71E488
3438,Vittoria,Bernardi,2004-05-13 21:17:17.161291,BRNRDVTTR04E53E489
3439,Sergio,Fiore,1980-09-12 21:17:17.161291,FRSRG80P52E492
3440,Vittoria,Ferri,2002-09-30 21:17:17.161291,FRRVTTR02P30E493
3441,Silvano,Pellegrini,1990-06-24 21:17:17.161291,PLLGRNSLVN90H24E494
3442,Vittoria,Damico,2000-01-12 21:17:17.161291,DMCVTTR00A12E496
3443,Silverio,Basile,1998-08-02 21:17:17.161291,BSLSLVR98M2E497
3444,Vittoria,Graziani,1987-01-23 21:17:17.161291,GRZNVTTR87A63E498
3445,Siro,Rossetti,1999-12-09 21:17:17.161291,RSSTTSR99T9E500
3446,Vittoria,Palmieri,1974-11-24 21:17:17.161291,PLMRVTTR74S64E502
3447,Stefano,Donati,1995-04-21 21:17:17.161291,DNTSTFN95D61E504
3448,Vittoria,Battaglia,1971-12-08 21:17:17.161291,BTTGLVTTR71T8E506
3449,Taddeo,Martino,2002-10-05 21:17:17.161291,MRTNTDD02R45E505
3450,Vittoria,Rizzi,1981-09-25 21:17:17.161291,RZZVTTR81P65E507
3451,Terenzio,Neri,1975-03-11 21:17:17.161291,NRTRNZ75C11M313
3452,Vittoria,Vitale,1989-05-10 21:17:17.161291,VTLVTTR89E10E509
3453,Tiberio,De Angelis,1980-08-26 21:17:17.161291,DNGLSTBR80M66E510
3454,Vittoria,Serra,1978-07-13 21:17:17.161291,SRRVTTR78L53E512
3455,Tiburzio,Coppola,2002-07-12 21:17:17.161291,CPPLTBRZ02L52E514
3456,Vittoria,Testa,1986-05-09 21:17:17.161291,TSTVTTR86E9E515
3457,Timoteo,Piazza,1997-03-22 21:17:17.161291,PZZTMT97C62E517
3458,Vittoria,Ferraro,1988-10-23 21:17:17.161291,FRRRVTTR88R63E518
3459,Tito,Valentini,1973-05-27 21:17:17.161291,VLNTNTT73E67E519
3460,Vittoria,Bianchini,1983-09-06 21:17:17.161291,BNCHNVTTR83P46E520
3461,Tommaso,Benedetti,1984-05-06 21:17:17.161291,BNDTTTMMS84E46E522
3462,Vittoria,Parisi,1979-06-19 21:17:17.161291,PRSVTTR79H19E523
3463,Tonino,Sacco,2001-12-27 21:17:17.161291,SCCTNN01T67E524
3464,Vittoria,De Rosa,1967-12-28 21:17:17.161291,DRSVTTR67T68E526
3465,Ubaldo,Ferretti,1973-05-26 21:17:17.161291,FRRTTBLD73E66E527
3466,Vittoria,Morelli,1989-10-15 21:17:17.161291,MRLLVTTR89R15E528
3467,Uberto,Contini,2001-02-20 21:17:17.161291,CNTNBRT01B20E530
3468,Vittoria,Mazzoli,1987-01-27 21:17:17.161291,MZZLVTTR87A27E531
3469,Ugo,Rosati,1976-09-12 21:17:17.161291,RSTG76P52E532
3470,Vittoria,De Luca,1966-06-19 21:17:17.161291,DLCVTTR66H59E535
3471,Ulisse,Costa,1966-12-27 21:17:17.161291,CSTLSS66T67E536
3472,Vittoria,Gallo,1986-04-12 21:17:17.161291,GLLVTTR86D12E537
3473,Urbano,Santoro,1973-05-27 21:17:17.161291,SNTRRBN73E67E538
3474,Vittoria,Caputo,1990-02-04 21:17:17.161291,CPTVTTR90B44E540
3475,Valentino,D'Angelo,2003-12-26 21:17:17.161291,DNGLVLNTN03T66E539
3476,Vittoria,Benedetto,1975-10-28 21:17:17.161291,BNDTTVTTR75R68E541
3477,Valerio,Marchetti,1998-01-04 21:17:17.161291,MRCHTTVLR98A44E542
3478,Vittoria,D'Amico,1980-07-31 21:17:17.161291,DMCVTTR80L31E543
3479,Vanni,Moretti,2003-04-28 21:17:17.161291,MRTTVNN03D68E544
3480,Vittoria,Silvestri,2001-02-13 21:17:17.161291,SLVSTRVTTR01B53E546
3481,Vincenzo,Rinaldi,1981-12-19 21:17:17.161291,RNLDVNCNZ81T19E547
3482,Vittoria,Montanari,1991-06-15 21:17:17.161291,MNTNRVTTR91H15E549
3483,Vitale,Caruso,1967-05-19 21:17:17.161291,CRSVTL67E19E550
3484,Vittoria,Gatti,2005-10-19 21:17:17.161291,GTTVTTR05R59E551
3485,Vittorio,Battaglia,1972-08-09 21:17:17.161291,BTTGLVTTR72M9M371
3486,Vittoria,Silvestri,1982-12-04 21:17:17.161291,SLVSTRVTTR82T44E553
3487,Vittore,Palumbo,1981-07-29 21:17:17.161291,PLMBVTTR81L29E554
3488,Vittoria,Fiore,2002-02-03 21:17:17.161291,FRVTTR02B3E555
3489,Zaccheo,Sartori,1982-07-18 21:17:17.161291,SRTRZCCH82L58E557
3490,Vittoria,Damico,2003-04-21 21:17:17.161291,DMCVTTR03D21E558
3491,Zaccaria,Villa,1968-12-17 21:17:17.161291,VLLZCCR68T17E559
3492,Vittoria,Coppola,1979-05-27 21:17:17.161291,CPPLVTTR79E67E560
3493,Nicoletta,Farina,1997-05-03 21:17:17.161291,FRNNCLTT97E3E562
3494,Gregorio,Lombardo,1994-07-15 21:17:17.161291,LMBRDGRGR94L55E563
3495,Nunzia,De Santis,1994-03-11 21:17:17.161291,DSNTSNNZ94C11E564
3496,Italo,Bernardi,1975-05-30 21:17:17.161291,BRNRDTL75E30E565
3497,Oriana,Fiore,1968-04-09 21:17:17.161291,FRRN68D9E566
3498,Ivano,Mancini,1986-03-29 21:17:17.161291,MNCNVN86C29E569
3499,Patrizia,Rizzo,1995-08-12 21:17:17.161291,RZZPTRZ95M52E570
3500,Jacopo,Mariani,2001-08-16 21:17:17.161291,MRNJCP01M56E571
3501,Piera,Carbone,1966-01-05 21:17:17.161291,CRBNPR66A5E573
3502,Lazzaro,Ruggiero,1972-05-31 21:17:17.161291,RGGRLZZR72E31E574
3503,Pierina,Sorrentino,1998-12-26 21:17:17.161291,SRRNTNPRN98T26E576
3504,Leandro,Ferro,2001-04-15 21:17:17.161291,FRRLNDR01D55E578
3505,Raffaella,Fabbri,1966-08-31 21:17:17.161291,FBBRRFFLL66M31E581
3506,Liberato,Rossi,1979-01-20 21:17:17.161291,RSSLBRT79A20E583
3507,Romina,Russo,1986-12-10 21:17:17.161291,RSSRMN86T50E584
3508,Lorenzo,Ferrari,1975-05-20 21:17:17.161291,FRRRLRNZ75E60E587
3509,Rosalba,Esposito,1968-04-11 21:17:17.161291,SPSTRSLB68D51E588
3510,Luciano,Bianchi,1994-09-24 21:17:17.161291,BNCHLCN94P24E589
3511,Rosalia,Romano,1973-01-30 21:17:17.161291,RMNRSL73A30E590
3512,Luigi,Colombo,1969-03-25 21:17:17.161291,CLMBLG69C65E591
3513,Rossana,Ricci,1968-08-16 21:17:17.161291,RCCRSSN68M56E592
3514,Marco,Marino,1995-08-15 21:17:17.161291,MRNMRC95M15E593
3515,Rossella,Greco,1964-04-11 21:17:17.161291,GRCRSSLL64D11E594
3516,Mariano,Bruno,1973-07-02 21:17:17.161291,BRNMRN73L2E597
3517,Rosalinda,Gallo,1971-12-19 21:17:17.161291,GLLRSLND71T19E596
3518,Marino,Conti,1976-05-11 21:17:17.161291,CNTMRN76E51E599
3519,Sabrina,De Luca,1998-07-16 21:17:17.161291,DLCSBRN98L56E600
3520,Mario,Costa,1983-02-03 21:17:17.161291,CSTMR83B3E602
3521,Serena,Mancini,1974-09-05 21:17:17.161291,MNCNSRN74P5E605
3522,Marzio,Rizzo,1991-07-08 21:17:17.161291,RZZMRZ91L8E606
3523,Silvana,Lombardi,1981-07-17 21:17:17.161291,LMBRDSLVN81L57E607
3524,Massimiliano,Moretti,1998-08-20 21:17:17.161291,MRTTMSSMLN98M60E608
3525,Silvia,Barbieri,1988-07-03 21:17:17.161291,BRBRSLV88L3E610
3526,Maurizio,Fontana,1986-05-20 21:17:17.161291,FNTNMRZ86E60E611
3527,Simona,Santoro,1988-08-11 21:17:17.161291,SNTRSMN88M11E613
3528,Michele,Mariani,2003-07-29 21:17:17.161291,MRNMCHL03L69E615
3529,Stefania,Rinaldi,1992-12-05 21:17:17.161291,RNLDSTFN92T5E617
3530,Nazzareno,Caruso,1992-09-11 21:17:17.161291,CRSNZZRN92P51E620
3531,Stefania,Ferrara,1967-12-12 21:17:17.161291,FRRRSTFN67T52E621
3532,Nazario,Galli,1985-04-05 21:17:17.161291,GLLNZR85D45E622
3533,Susanna,Martini,2002-12-28 21:17:17.161291,MRTNSSNN02T28E624
3534,Nicola,Leone,1980-09-27 21:17:17.161291,LNNCL80P67E623
3535,Teresa,Gatti,1976-08-01 21:17:17.161291,GTTTRS76M1E625
3536,Orazio,Bianco,1991-10-14 21:17:17.161291,BNCRZ91R54E626
3537,Tiziana,Fabbri,1991-01-27 21:17:17.161291,FBBRTZN91A27E627
3538,Ottavio,Sartori,1966-09-02 21:17:17.161291,SRTRTTV66P42E629
3539,Valentina,Monti,1984-02-25 21:17:17.161291,MNTVLNTN84B25E630
3540,Pasquale,Villa,1981-07-05 21:17:17.161291,VLLPSQL81L45A771
3541,Valeria,Amato,1989-01-07 21:17:17.161291,MTVLR89A7E632
3542,Patrizio,Marini,1994-11-11 21:17:17.161291,MRNPTRZ94S11E633
3543,Vanessa,De Santis,1975-05-31 21:17:17.161291,DSNTSVNSS75E71E635
3544,Pietro,Palumbo,2000-08-08 21:17:17.161291,PLMBPTR00M48E639
3545,Vera,Bernardi,1972-08-19 21:17:17.161291,BRNRDVR72M19E638
3546,Pompeo,Fiore,1964-01-05 21:17:17.161291,FRPMP64A5E640
3547,Vittoria,Farina,1999-03-01 21:17:17.161291,FRNVTTR99C41E644
3548,Primo,Ferri,1976-06-05 21:17:17.161291,FRRPRM76H45E645
3549,Vittoria,Pellegrini,2002-03-20 21:17:17.161291,PLLGRNVTTR02C20D976
3550,Prospero,Damico,1969-02-11 21:17:17.161291,DMCPRSPR69B11E646
3551,Vittoria,Basile,1996-05-10 21:17:17.161291,BSLVTTR96E50E647
3552,Raffaele,Rossetti,1985-09-10 21:17:17.161291,RSSTTRFFL85P10E648
3553,Vittoria,Graziani,1987-12-14 21:17:17.161291,GRZNVTTR87T54E651
3554,Raimondo,Palmieri,1971-03-21 21:17:17.161291,PLMRRMND71C21E649
3555,Vittoria,Donati,1995-04-01 21:17:17.161291,DNTVTTR95D1E652
3556,Raniero,Battaglia,1996-05-07 21:17:17.161291,BTTGLRNR96E47E654
3557,Vittoria,Martino,1981-12-13 21:17:17.161291,MRTNVTTR81T53E655
3558,Remigio,Rizzi,1965-01-29 21:17:17.161291,RZZRMG65A69M275
3559,Vittoria,Neri,1982-07-28 21:17:17.161291,NRVTTR82L28E656
3560,Renato,Vitale,1986-05-29 21:17:17.161291,VTLRNT86E69E659
3561,Vittoria,De Angelis,1992-06-05 21:17:17.161291,DNGLSVTTR92H45E660
3562,Riccardo,Serra,1964-09-02 21:17:17.161291,SRRRCCRD64P42E661
3563,Vittoria,Coppola,1977-09-11 21:17:17.161291,CPPLVTTR77P11E662
3564,Roberto,Testa,1991-10-29 21:17:17.161291,TSTRBRT91R29E664
3565,Vittoria,Piazza,2003-07-08 21:17:17.161291,PZZVTTR03L48E665
3566,Rocco,Ferraro,1991-09-24 21:17:17.161291,FRRRRCC91P24E666
3567,Vittoria,Valentini,1983-08-20 21:17:17.161291,VLNTNVTTR83M60M312
3568,Rodolfo,Bianchini,2002-10-25 21:17:17.161291,BNCHNRDLF02R25E668
3569,Vittoria,Benedetti,1998-06-03 21:17:17.161291,BNDTTVTTR98H3E669
3570,Rocco,Parisi,1986-03-03 21:17:17.161291,PRSRCC86C3E671
3571,Vittoria,Sacco,1969-03-31 21:17:17.161291,SCCVTTR69C71M342
3572,Rolando,De Rosa,1964-04-22 21:17:17.161291,DRSRLND64D22E673
3573,Vittoria,Ferretti,1992-10-25 21:17:17.161291,FRRTTVTTR92R25E674
3574,Romano,Morelli,1996-11-07 21:17:17.161291,MRLLRMN96S7E675
3575,Vittoria,Russo,1996-04-22 21:17:17.161291,RSSVTTR96D62E677
3576,Romeo,Contini,1966-02-07 21:17:17.161291,CNTNRM66B7E678
3577,Vittoria,Mazzoli,1969-09-12 21:17:17.161291,MZZLVTTR69P52E679
3578,Romualdo,Colombo,2001-07-13 21:17:17.161291,CLMBRMLD01L53E681
3579,Vittoria,Mancini,1969-12-14 21:17:17.161291,MNCNVTTR69T54E682
